lake_name,Value,Variable,LakeVarID,Variable_Name,MEAN_JAN,MEAN_FEB,MEAN_MAR,MEAN_APRIL,MEAN_MAY,MEAN_JUNE,MEAN_JULY,MEAN_AUG,MEAN_SEPT,MEAN_OCT,MEAN_NOV,MEAN_DEC,STD_JAN,STD_FEB,STD_MAR,STD_APRIL,STD_MAY,STD_JUNE,STD_JULY,STD_AUG,STD_SEPT,STD_OCT,STD_NOV,STD_DEC
Rush Cr. Site 17 Reservoir,184,2T@SFC,184 2T@SFC,2m Temp,278.342629172585248,279.396949074485065,285.388250177556813,289.477931629527689,294.516182639382123,299.865138660777689,302.315548983487190,301.962905883789062,298.542214133522748,291.495735862038373,284.271711869673311,280.097351074218750,1.322501193993587,2.749320940842742,1.884466650401457,1.360938067696810,1.526110583058525,1.067639179489448,1.502304319263539,1.243688806902060,1.627816861172057,1.436306196218562,2.065603840799498,2.449198211822954
Boulder Reservoir,186,2T@SFC,186 2T@SFC,2m Temp,268.099553888494313,268.684768676757812,273.533314098011374,277.913656061345876,283.425095991654814,291.072347467595876,293.914448131214499,292.934674349698128,289.628151633522748,281.294563987038373,273.952287153764189,268.991527210582376,1.138515914780125,2.055240606104894,1.969311898188006,1.555729999796524,1.544754189347125,1.419812642522039,0.679029810862674,1.092800926257005,1.171213866925958,2.250765721058891,2.948775434558564,2.214618294283021
Stubblefield,188,2T@SFC,188 2T@SFC,2m Temp,271.576826615767061,273.513959017666878,277.919322620738626,281.694018277254997,286.837027809836627,292.895500876686810,294.778262051669060,293.398807872425436,290.790261008522748,283.732774214311064,276.981939142400563,272.501647949218750,1.428415803786309,1.536468790193914,1.418967682560176,0.750191208798301,1.953939219993324,1.232631870736473,0.950268545543922,1.146855421545471,0.990378921442923,1.480201675104650,2.164097523668693,1.722834158564458
Bluestem Lake,190,2T@SFC,190 2T@SFC,2m Temp,275.808990306194971,276.736669549106011,283.122527544293575,287.791445447590718,293.015861967428634,298.884388365456459,300.912322111071489,300.163530643547006,297.393914836734666,289.781357068914815,282.363726039205801,277.898768325536821,1.147474978663667,2.986813976929437,2.036799639978364,1.540014157070735,1.663392725494097,0.958726457532501,1.244447128178981,1.285341135132444,1.323921990952676,1.608867531070653,2.253353326426170,2.269665035133622
Lake Fisher,191,2T@SFC,191 2T@SFC,2m Temp,269.204667524857939,269.966906460848747,277.476140802556813,283.663478504527689,290.323533491654814,296.465990933504997,297.932203813032686,297.140107588334502,294.075062144886374,286.140622225674690,278.256797096946002,273.195362437855124,2.224504997529662,4.046192396180039,2.519594294613082,1.769033606814270,1.767777895804402,1.150776078038175,1.233383263349540,0.783670782912117,1.381582245928924,1.635577965517072,2.801354848027132,2.599449845587793
Monee Reservoir,195,2T@SFC,195 2T@SFC,2m Temp,269.524802468039752,269.957140835848747,276.312966086647748,282.441532481800436,289.213448264382123,294.615138660777689,296.230321710759938,295.830270940607249,292.896617542613626,285.805217396129251,277.838118119673311,273.330660733309685,2.794557430609625,4.173830701373364,2.413151413570400,1.748465686145567,1.280694808027299,0.899513056021450,1.029407801549295,0.789714983393602,1.021557323281294,1.339048496040429,2.465490771980720,2.786640953937511
Beaver Creek Upground,204,2T@SFC,204 2T@SFC,2m Temp,270.668445933948874,271.062254472212373,276.345814098011374,282.519124811345876,289.300451105291188,294.157574740323128,296.161074551669060,295.511556451970876,292.757412997159065,286.429684725674690,278.560241699218750,274.555625221946002,2.892124605938850,4.135451602346166,2.579697218338440,1.692602403117804,1.342468262464090,0.754479651597383,1.125530755869221,1.071302590416999,1.017910777697195,1.213813174870376,2.198070540277577,2.673458096206411
Lake Station,205,2T@SFC,205 2T@SFC,2m Temp,270.223666104403435,270.527453335848747,275.646240234375000,281.347249811345876,287.906630082563936,293.595429853959502,295.969668301669060,295.883182872425436,293.030495383522748,286.228335293856560,278.598949085582376,274.078885165127815,2.614053809782664,3.604381066990653,2.254756647769086,1.650157351091430,1.140412934451374,1.012619725648376,0.969662675431528,0.758579626212022,0.915224922686529,1.246102774980540,2.302542216159155,2.575661666270713
Wyandotte County Lake,206,2T@SFC,206 2T@SFC,2m Temp,272.433005593039752,273.223120949485065,279.945778586647748,285.480772538618623,291.559684059836627,297.751324740323128,299.323716597123564,298.337018099698128,295.509366122159065,287.676311146129251,280.074446244673311,275.249339710582376,1.414891931147358,3.378976014266767,2.416375031695125,1.714888532072862,1.686500496202554,1.067800046749370,0.752063063380136,1.002389833258936,1.338385058920512,1.520106583699880,2.566703868791983,2.342246751707836
Old Mans Lake,207,2T@SFC,207 2T@SFC,2m Temp,270.012188135267479,270.891368126088821,277.602219585929674,283.844649258980326,290.610534950692397,296.099102040906814,297.406804671051816,296.935058982027329,294.130599427508400,286.549669660537916,278.394518524766909,273.876095474218289,2.309434412602075,3.914964124581505,2.370445858674286,1.660084271799774,1.575979182802171,1.020526000753081,1.025425784755278,0.765652218698848,1.139744753873996,1.443482354009118,2.657879302185638,2.565829583126162
Lake Lancelot,208,2T@SFC,208 2T@SFC,2m Temp,269.911343661221565,270.779406460848747,277.493363813920439,283.782441572709502,290.561992298473001,295.981438376686810,297.292466597123564,296.866314974698128,294.059969815340935,286.519706032492877,278.335454767400563,273.822138006036937,2.363021642034716,3.952142161532114,2.382263132651165,1.650009969995792,1.505343611395116,0.915382259834274,1.039635907652810,0.800113751613292,1.115973559117208,1.422491904417241,2.648916181789633,2.596034785644606
Otter Lake,209,2T@SFC,209 2T@SFC,2m Temp,275.498346502130687,276.976139415394186,281.946311257102252,287.362697254527689,293.035181218927562,297.903668490323128,299.466294722123564,298.529667247425436,296.181241122159065,289.690160577947438,281.858182040127815,278.563437721946002,2.378146904580733,3.343136177041122,2.185059624331815,1.507653266389962,1.540745949568587,0.951418970812067,0.926993813725564,0.792761040196860,1.410531578153320,1.192879968663348,2.349648038631877,2.391275869654402
Lake Dalercarlia,210,2T@SFC,210 2T@SFC,2m Temp,269.804632013494313,270.239456176757812,276.200750177556813,282.290076515891315,289.053824684836627,294.498128717595876,296.198894153941751,295.844120372425436,292.912597656250000,285.952056884765625,278.047102494673311,273.573025790127815,2.786565320997652,3.989657999885759,2.416177830608444,1.735789384333654,1.278517925585962,0.940964036684543,1.037904990738991,0.776720711945924,0.998226003362481,1.260040146499279,2.388953936603252,2.727181597149297
Madison Lake,211,2T@SFC,211 2T@SFC,2m Temp,271.428566672585248,272.660265835848747,277.704833984375000,283.793094981800436,290.014762184836627,294.492269342595876,296.293887051669060,295.573701338334502,293.054643110795439,286.710579612038373,278.777393687855124,275.127535733309685,2.846195347022514,3.837209543982731,2.485934615050758,1.560871619780279,1.565179083880873,0.654471747583814,1.174465522783388,0.943168893977911,1.203467378867708,1.262496196054469,2.086147234193700,2.395638292756801
Lake of the Woods,214,2T@SFC,214 2T@SFC,2m Temp,270.813687411221565,271.571664983575999,277.888782848011374,284.215857765891315,290.801338889382123,295.865138660777689,296.990975119850873,296.534461281516315,293.944912997159065,286.853335293856560,278.679204767400563,274.459211869673311,2.394502269351714,3.841450682056135,2.480027873792366,1.550946022379651,1.562006168847831,0.823625159175394,1.307826035344678,0.710513575812913,1.139655667813799,1.243078148918518,2.473611012624072,2.488049082288255
Yellow Banks Lake,230,2T@SFC,230 2T@SFC,2m Temp,274.347709135026662,275.679167106008322,280.944524626774808,286.689099184666190,292.596492319472134,297.366195939445049,298.848465992643128,298.052761258417036,295.582644214760251,288.993902733198979,280.936334414251689,277.468060649012216,2.357355303706338,3.444310770444000,2.292162747104769,1.528576109958224,1.557184343981622,0.780654708854683,1.070946443961922,0.770875457030442,1.157254505363996,1.176208031429261,2.363092731656178,2.420316422940936
mina lake,231,2T@SFC,231 2T@SFC,2m Temp,263.948985706676126,264.188497369939626,272.010054154829561,278.420225663618623,287.264051957563936,294.304059115323128,296.450314608487190,295.171712701970876,291.247469815340935,282.039947509765625,273.819297096946002,266.704595392400563,2.349679703789681,4.054495778820204,3.843278013528149,2.615903410513221,1.883990966198848,1.638795337354395,1.133481147007937,1.089676037403293,1.189621769219531,2.304190806213459,2.998184783995228,3.525207088747974
harvey dam,232,2T@SFC,232 2T@SFC,2m Temp,261.815640536221565,261.248156460848747,269.454833984375000,276.133293845436810,285.844485196200310,292.309030706232249,294.575137051669060,293.774162986061810,289.280317826704561,280.242007168856560,271.776861017400563,264.049233176491498,2.616163425088058,4.424301594338247,4.027507902928548,2.830857805294519,1.737143012636056,1.604239858394509,1.402162582165072,0.971137823203556,1.414288090367624,2.257963750727407,3.061917280056162,4.086343678033454
Redstone Lake,233,2T@SFC,233 2T@SFC,2m Temp,265.695621565879435,266.130299686403362,273.684762488419551,280.181149572848767,287.820132350187407,293.625107805605694,295.553010931912183,294.731570316101852,291.272480279202114,283.525824444452041,275.518508793673959,269.822176444446939,2.580013956806826,3.482695047184834,2.530901499419985,2.007249081386026,1.317090407210887,0.981816960680214,0.926682687426581,0.957254067334411,1.072343753034496,1.798787720811116,2.729723790911410,2.927139022077411
Palmer Lake,234,2T@SFC,234 2T@SFC,2m Temp,269.230587649504798,269.231003484060864,275.045446537698297,281.327058681123560,288.590962890697654,293.892851725940659,295.527784299930033,294.954986775880798,291.878286644482785,285.017165804846854,277.264662259191027,273.209594472030290,2.999699261754557,3.854019214143170,2.559708914801780,1.718189562292072,1.308755175099410,0.808305681781659,1.077664983992656,0.950284479894341,0.973620466841566,1.268797698254106,2.270012417370927,2.666269344901653
Sylvan Lake,235,2T@SFC,235 2T@SFC,2m Temp,269.585171786221565,269.911686290394186,275.593683416193187,281.769657481800436,288.863838889382123,294.117979569868623,295.748432506214499,295.137976906516315,292.138094815340935,285.415480180220186,277.609602494673311,273.451221812855124,2.992672507211235,3.943844780751834,2.580801256702538,1.617960626748663,1.355257063812426,0.785959499233645,1.157471543824893,0.938397032863252,0.997494602663552,1.196491437462356,2.261214246806587,2.695921953597444
Meyer Lake,236,2T@SFC,236 2T@SFC,2m Temp,265.025864340038538,265.387407129962810,273.695717174086610,280.368525666291248,287.852894220300811,293.980592604954325,295.490045194922629,294.696896605610391,291.466974496057105,283.281332278216894,275.157440695444734,269.441151566135886,2.621009487499730,3.959496192253695,2.828744096786897,2.111241987843592,1.301945784389654,1.077303942204118,0.993599817102279,1.025127689386143,1.214412077516558,1.746950427013988,2.684646757075972,3.021422470602416
Sidie Hollow Lake,237,2T@SFC,237 2T@SFC,2m Temp,265.484674627130687,266.048405040394186,273.827348188920439,280.298599243164062,287.859577525745749,293.801750876686810,295.535186767578125,294.742557872425436,291.435147372159065,283.481531316583812,275.434353915127815,269.688970392400563,2.544548046237932,3.565158676476626,2.620923781811852,2.023267184338361,1.314562331391371,0.998201940483347,0.955176785570258,0.986581263906757,1.103982748017336,1.797022121461179,2.725922717240455,2.958166154250554
beulah,238,2T@SFC,238 2T@SFC,2m Temp,268.972778320312500,271.209449074485065,275.439208984375000,279.568130493164062,285.367745139382123,290.656154285777689,296.944455233487190,295.792984008789062,289.784934303977252,282.294208873401999,274.446072665127815,269.065923517400563,2.794684340180930,1.855967114568933,2.184164689145108,1.749304345813017,1.296932622968692,1.969307675919964,1.637010768006596,0.994683323336559,1.337422240452848,2.215962900248816,1.768325503335838,2.039570835297638
Philips,239,2T@SFC,239 2T@SFC,2m Temp,268.240350523663892,269.705190596850969,273.084865504360948,276.369059135917666,282.409371535038247,287.482156905670251,293.451528909854744,292.683069404803007,287.182247902167887,280.125835762457257,272.697931193395618,267.959229941033072,2.373160613772471,1.585165262539737,1.821360572595803,1.444835265152718,1.298740167018302,1.856509648785230,1.647005779385941,0.921367058354900,1.252272965961230,2.174248343119993,1.635792757267642,1.964552035378826
stockade lake,240,2T@SFC,240 2T@SFC,2m Temp,268.785320989993352,267.390931121121014,272.839015480559681,276.268369366948718,282.622395242909931,289.751690425849461,292.955959743481912,291.847669343462883,288.091619763984852,279.413137423723867,273.834424708584095,268.924051671136283,1.233155117074083,3.315799338860026,2.348504685131361,1.675356653101792,1.850117602528613,1.640301861102787,1.062000122620764,1.211421323290069,1.202973890292019,2.343050787921594,2.299726671597444,2.379836457953011
Heron Reservoir,247,2T@SFC,247 2T@SFC,2m Temp,266.914078448120449,269.235782365393050,273.726422630992545,279.368112650072419,285.003319332060244,291.955343963041969,293.849920335215472,292.359306740013267,289.046782700601966,281.713181029851455,274.540076201988086,267.950246403764595,1.474183471615112,2.253949043524542,1.450510673021232,1.507347832238793,2.017312673842439,1.316635647910067,1.164302326212129,1.161739811023275,0.672588556907501,1.459875980322930,1.922696540265160,1.894567890156897
Emigrant,249,2T@SFC,249 2T@SFC,2m Temp,274.515757947556494,275.347929833241608,277.246801713365301,280.467479637297004,284.696932667059684,289.268070874069167,294.156545398142157,293.946314835958333,289.348399277189515,283.623375406685625,277.559702257790775,274.058683667189655,1.634825899038564,1.718736584734728,2.080124508166107,1.414854327862517,0.939529334351490,1.525485129429475,1.160521296229665,0.796736050760585,1.400719711693712,1.934335800118514,1.289795485948980,1.222834282582374
East Fork Reservoir,250,2T@SFC,250 2T@SFC,2m Temp,265.900443823942339,266.314772538024783,270.702965702942265,273.825083893835824,279.954997761243760,286.177359356871364,291.737448011632523,291.052236008899229,285.204531799015228,276.990985041356112,269.516149074630107,265.143330280746227,1.804837814555660,2.316840783662093,1.628900997476815,1.366079027160738,1.320705718549315,1.861390105813966,1.778800281498334,1.045728938567561,1.138321016220244,2.732026866264916,2.613988899862566,1.707630598563265
Lost_Valley,253,2T@SFC,253 2T@SFC,2m Temp,268.026578036221565,269.426068392666878,273.318292791193187,276.258116288618623,282.061459628018440,287.801218206232249,293.964874267578125,293.209532304243623,287.472434303977252,279.767575350674690,272.281299937855124,267.914467551491498,1.832391760758642,1.645880565581802,1.497951693881693,1.122761353479601,1.438624049824747,1.856651775034949,1.722826976470762,1.007137705989565,1.068476338495095,2.293506002133295,1.892424507358108,1.868067771354565
